Konerko,P	CWS	1B	81	208	15	43	8	0	5	22	10	51	0	0	.207	.254	.317	.572	2259815	
Laird,G	ATL	C	53	152	12	31	8	0	0	10	14	33	0	0	.204	.275	.257	.532	1500000	
Recker,A	NYM	C	58	174	18	35	9	0	7	27	10	64	1	1	.201	.246	.374	.620	505340	
Cruz,T	STL	C	50	135	11	27	5	0	1	17	13	28	0	3	.200	.270	.259	.530	521000	
Mathis,J	MIA	C	64	175	12	35	7	0	2	12	15	64	0	0	.200	.263	.274	.537	1500000	
Pastornicky,T	ATL	2B	28	40	4	8	0	1	0	2	6	11	0	1	.200	.304	.250	.554	500000	
Raburn,R	CLE	LF	74	195	18	39	7	0	4	22	13	51	0	0	.200	.250	.297	.547	2425000	
Zunino,M	SEA	C	131	438	51	87	20	2	22	60	17	158	0	3	.199	.254	.404	.658	504100	
Sanchez,H	SF	C	66	163	8	32	8	0	3	28	8	55	0	1	.196	.237	.301	.538	512000	
Reynolds,M	MIL	1B	130	378	47	74	9	0	22	45	47	122	5	1	.196	.287	.394	.681	2000000	
Davis,C	BAL	1B	127	450	65	88	16	0	26	72	60	173	2	1	.196	.300	.404	.704	10350000	
Krauss,M	HOU	1B	67	186	16	36	6	0	6	21	21	54	0	0	.194	.279	.323	.601	502300	
Baker,J	CHC	C	68	182	9	35	7	0	0	15	19	58	0	0	.192	.273	.231	.504	875000	
Romero,S	SEA	RF	72	177	19	34	6	2	3	11	4	48	0	4	.192	.234	.299	.533	500000	
Ellis,A	LAD	C	93	283	21	54	9	0	3	25	53	57	0	0	.191	.323	.254	.577	3550000	
Middlebrooks,W	BOS	3B	63	215	14	41	10	0	2	19	15	70	1	1	.191	.256	.265	.522	540500	
Butera,D	LAD	C	61	170	16	32	6	1	3	14	17	41	0	0	.188	.267	.288	.555	700000	
Guzman,J	HOU	1B	69	165	10	31	4	0	2	9	19	52	3	0	.188	.272	.248	.520	1300000	
Hannahan,J	CIN	1B	26	48	3	9	3	0	0	2	2	17	0	0	.188	.220	.250	.470	2000000	
Barnhart,T	CIN	C	21	54	3	10	0	0	1	1	4	10	0	0	.185	.241	.241	.482	500000	
Ross,D	BOS	C	50	152	16	28	7	0	7	15	16	58	0	1	.184	.260	.368	.629	3100000	
Choice,M	TEX	LF	86	253	20	46	6	1	9	36	21	69	1	0	.182	.250	.320	.570	501000	
Ellis,M	STL	2B	73	178	15	32	6	0	0	12	14	38	4	1	.180	.253	.213	.466	5250000	
Molina,J	TB	C	80	225	4	40	2	0	0	10	14	55	3	0	.178	.230	.187	.417	2250000	
Stewart,I	LAA	3B	24	68	8	12	2	3	2	7	3	31	1	0	.176	.222	.382	.605	900000	
Hoes,L	HOU	LF	55	122	12	21	5	0	3	11	10	31	0	0	.172	.230	.287	.517	502900	
Bianchi,J	MIL	SS	29	70	4	12	1	0	0	6	3	17	0	0	.171	.203	.186	.388	502000	
Furcal,R	MIA	2B	9	35	4	6	0	1	0	2	2	7	0	0	.171	.216	.229	.445	3000000	
McDonald,J	LAA	3B	95	76	4	13	2	0	0	5	7	18	1	1	.171	.256	.197	.453	850000	
Gonzalez,A	DET	SS	9	30	4	5	0	1	0	2	2	4	0	0	.167	.219	.233	.452	1100000	
Ryan,B	NYY	SS	49	114	5	19	4	0	0	8	4	30	0	2	.167	.211	.202	.413	2500000	
Garcia,L	CWS	2B	73	145	13	24	3	0	1	6	5	48	11	1	.166	.192	.207	.399	505500	
Hicks,B	SF	2B	71	204	27	33	6	1	8	22	32	77	0	1	.162	.280	.319	.599	525000	
Olt,M	CHC	3B	89	225	23	36	8	0	12	33	25	100	0	1	.160	.248	.356	.604	502000	
Barton,D	OAK	1B	30	57	7	9	1	0	0	5	5	14	0	0	.158	.234	.175	.410	1275000	
Maxwell,J	KC	CF	20	40	4	6	1	0	0	3	2	20	0	1	.150	.222	.175	.397	1325000	
Hayes,B	KC	C	27	52	3	7	1	0	1	2	1	12	0	0	.135	.151	.212	.362	630000	
Giambi,J	CLE	DH	26	60	3	8	2	0	2	5	9	12	0	0	.133	.257	.267	.524	1000000	
Soto,N	CIN	1B	21	30	1	3	1	0	0	1	0	8	1	0	.100	.097	.133	.230	500000	
Scutaro,M	SF	2B	5	11	1	1	0	0	0	0	1	3	0	0	.091	.167	.091	.258	6666667	
Satin,J	NYM	1B	25	35	2	3	2	0	0	3	6	14	0	0	.086	.256	.143	.399	506809	
Bartlett,J	MIN	SS	3	3	3	0	0	0	0	0	0	3	0	0	.000	.250	.000	.250	1000000	
Baxter,M	LAD	RF	4	7	0	0	0	0	0	0	1	2	0	0	.000	.125	.000	.125	700000	
