Rua,R	TEX	LF	28	83	10	16	5	0	4	7	3	32	0	0	.193	.221	.398	.619	508500	
Avila,A	DET	C	67	178	21	34	5	0	4	13	40	66	0	1	.191	.339	.287	.626	5400000	
Cowgill,C	LAA	LF	55	69	10	13	2	1	1	2	4	19	2	1	.188	.233	.290	.523	995000	
Iannetta,C	LAA	C	92	272	28	51	10	0	10	34	41	83	0	1	.188	.293	.335	.628	5166667	
Leon,S	BOS	C	41	114	8	21	2	0	0	3	7	28	0	1	.184	.238	.202	.439	510400	
Uggla,D	WSH	2B	67	120	12	22	4	2	2	16	19	40	0	1	.183	.298	.300	.598	13250000	
Sanchez,H	SF	C	28	56	5	10	4	0	1	5	2	14	0	0	.179	.207	.304	.510	800000	
Mesoraco,D	CIN	C	23	45	2	8	1	1	0	2	5	9	1	0	.178	.275	.244	.519	7000000	
Corporan,C	TEX	C	33	107	10	19	4	0	3	15	6	40	0	0	.178	.244	.299	.543	975000	
Ross,D	CHC	C	72	159	6	28	9	0	1	9	20	61	1	0	.176	.267	.252	.518	2500000	
Zunino,M	SEA	C	112	350	28	61	11	0	11	28	21	132	0	1	.174	.230	.300	.530	523500	
Joyce,M	LAA	LF	93	247	17	43	12	1	5	21	30	67	0	3	.174	.272	.291	.564	4750000	
Taylor,C	SEA	SS	37	94	9	16	3	1	0	1	6	31	3	2	.170	.220	.223	.443	512400	
Petit,G	NYY	2B	20	42	7	7	3	0	0	5	3	16	0	0	.167	.217	.238	.455	510000	
Featherston,T	LAA	3B	101	154	23	25	5	1	2	9	7	46	4	2	.162	.212	.247	.459	507500	
Hernandez,O	ARI	C	18	31	4	5	1	0	0	1	3	15	0	0	.161	.257	.194	.451	507500	
Mathis,J	MIA	C	32	93	9	15	4	1	2	12	7	24	0	0	.161	.214	.290	.504	1500000	
Bloomquist,W	SEA	SS	35	69	2	11	1	0	0	4	2	13	1	1	.159	.194	.174	.368	2900000	
Sucre,J	SEA	C	50	127	9	20	6	0	1	7	6	21	0	0	.157	.195	.228	.424	509300	
Kozma,P	STL	SS	76	99	15	15	0	0	0	2	10	21	3	1	.152	.236	.152	.388	522000	
Boesch,B	CIN	RF	51	89	4	13	2	0	1	5	4	30	1	0	.146	.191	.202	.394	1250000	
Herrmann,C	MIN	C	45	103	13	15	5	1	2	10	7	37	0	0	.146	.214	.272	.486	510000	
Grossman,R	HOU	LF	24	49	7	7	2	0	1	5	5	17	0	0	.143	.222	.245	.467	515000	
Recker,A	NYM	C	32	80	6	10	1	0	2	5	11	35	1	0	.125	.239	.213	.452	517880	
Lambo,A	PIT	RF	20	25	1	1	1	0	0	0	2	8	0	0	.040	.111	.080	.191	515000	
Kelly,D	MIA	3B	2	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000	1250000	
Laird,G	ARI	C	1	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000	1000000	
