78,187,20,41,8,0,9,21,21,63,0,1,.219,.301,.406,.708,1500000
114,411,45,90,14,0,8,37,20,88,0,0,.219,.253,.311,.564,13333333
27,69,9,15,3,0,0,5,3,23,0,3,.217,.250,.261,.511,1550000
23,28,8,6,1,1,0,1,7,9,0,0,.214,.371,.321,.693,510000
83,255,23,54,7,2,9,29,11,60,2,1,.212,.241,.361,.602,540500
86,284,23,60,13,1,2,22,28,43,1,1,.211,.290,.285,.575,8666666
38,128,9,27,6,0,1,13,8,23,2,1,.211,.261,.281,.542,514500
104,337,38,71,19,0,11,31,33,115,0,0,.211,.283,.365,.648,4000000
151,480,67,101,19,1,26,54,92,170,4,7,.210,.346,.417,.763,510000
79,229,19,48,7,0,4,22,23,65,0,1,.210,.282,.293,.575,975000
100,249,26,52,8,2,7,26,20,76,2,1,.209,.275,.341,.616,1000000
100,211,24,44,8,0,6,20,19,43,0,1,.209,.275,.332,.607,2000000
41,72,11,15,3,0,3,8,8,25,0,0,.208,.288,.375,.663,1850000
101,185,22,38,3,2,5,22,20,45,1,2,.205,.283,.324,.607,1800000
58,127,20,26,7,3,4,17,22,41,2,2,.205,.329,.402,.731,1087600
69,142,6,29,7,1,2,11,6,32,0,0,.204,.235,.310,.545,775000
118,324,28,66,10,4,3,30,24,55,5,1,.204,.257,.287,.544,1250000
91,267,34,54,8,3,9,31,26,81,0,0,.202,.281,.356,.637,1075000
84,134,14,27,1,1,4,12,5,36,2,4,.201,.241,.313,.555,525500
131,383,43,77,16,1,17,44,37,71,0,2,.201,.271,.381,.652,5000000
48,155,16,31,8,0,2,12,5,33,1,1,.200,.225,.290,.515,507500
117,195,32,39,8,3,4,13,19,59,5,8,.200,.290,.333,.623,1650000
129,391,50,78,17,0,24,64,57,151,1,2,.199,.307,.427,.734,4175000
44,136,11,27,4,0,3,20,15,40,0,0,.199,.279,.294,.573,1200000
74,128,21,25,11,0,4,14,10,49,2,2,.195,.270,.375,.645,525415
9,31,2,6,0,0,0,3,5,10,0,0,.194,.306,.194,.499,2875000
28,83,10,16,5,0,4,7,3,32,0,0,.193,.221,.398,.619,508500
67,178,21,34,5,0,4,13,40,66,0,1,.191,.339,.287,.626,5400000
55,69,10,13,2,1,1,2,4,19,2,1,.188,.233,.290,.523,995000
92,272,28,51,10,0,10,34,41,83,0,1,.188,.293,.335,.628,5166667
41,114,8,21,2,0,0,3,7,28,0,1,.184,.238,.202,.439,510400
67,120,12,22,4,2,2,16,19,40,0,1,.183,.298,.300,.598,13250000
28,56,5,10,4,0,1,5,2,14,0,0,.179,.207,.304,.510,800000
23,45,2,8,1,1,0,2,5,9,1,0,.178,.275,.244,.519,7000000
33,107,10,19,4,0,3,15,6,40,0,0,.178,.244,.299,.543,975000
72,159,6,28,9,0,1,9,20,61,1,0,.176,.267,.252,.518,2500000
112,350,28,61,11,0,11,28,21,132,0,1,.174,.230,.300,.530,523500
93,247,17,43,12,1,5,21,30,67,0,3,.174,.272,.291,.564,4750000
37,94,9,16,3,1,0,1,6,31,3,2,.170,.220,.223,.443,512400
20,42,7,7,3,0,0,5,3,16,0,0,.167,.217,.238,.455,510000
101,154,23,25,5,1,2,9,7,46,4,2,.162,.212,.247,.459,507500
18,31,4,5,1,0,0,1,3,15,0,0,.161,.257,.194,.451,507500
32,93,9,15,4,1,2,12,7,24,0,0,.161,.214,.290,.504,1500000
35,69,2,11,1,0,0,4,2,13,1,1,.159,.194,.174,.368,2900000
50,127,9,20,6,0,1,7,6,21,0,0,.157,.195,.228,.424,509300
76,99,15,15,0,0,0,2,10,21,3,1,.152,.236,.152,.388,522000
51,89,4,13,2,0,1,5,4,30,1,0,.146,.191,.202,.394,1250000
45,103,13,15,5,1,2,10,7,37,0,0,.146,.214,.272,.486,510000
24,49,7,7,2,0,1,5,5,17,0,0,.143,.222,.245,.467,515000
32,80,6,10,1,0,2,5,11,35,1,0,.125,.239,.213,.452,517880
20,25,1,1,1,0,0,0,2,8,0,0,.040,.111,.080,.191,515000
2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1250000
1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1000000
